month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202109,36700,"orangeburg, sc",417,217000,0.0987,-0.0563,127,0.041,-0.2743,55.5,-0.043103448,-0.439393939,56,0,0.2727,4,0,,24,-0.1429,-0.4,48,-0.1864,-0.4074,118.5170139,0.0283,0.1936,1854,0.0153,-0.1472,310145.5776,-0.0109,0.0796,175,-0.0331,-0.3164,0.377952756,-0.1057,-0.0849
202109,24500,"great falls, mt",418,344000,0.1763,0.2443,114,-0.1493,-0.3596,44.5,0.202702703,-0.293650794,56,-0.4815,-0.0667,0,,-1,28,-0.125,-0.3,246,0.0513,-0.0277,152.8258047,0.1066,0.2893,2314.5,0.0691,-0.0168,566307.9138,0.1016,0.4286,360,-0.0217,-0.1647,2.157894737,0.4116,0.7365
202109,49780,"zanesville, oh",419,186400,-0.0184,0.0106,104,0.0833,-0.028,33.5,-0.056338028,-0.367924528,96,0.4118,0.0435,0,,,28,0,-0.3,136,-0.1338,0.0709,101.0634715,-0.0275,0.132,1848,-0.0139,-0.0212,252490.2562,0.0847,0.0441,240,-0.0514,0.0256,1.307692308,-0.3277,0.1208
202109,29020,"kokomo, in",420,117200,-0.0068,-0.2337,115,0.1386,-0.08,39.5,0.295081967,-0.091954023,84,-0.0455,-0.087,0,,,44,0.375,0.2222,82,-0.1183,-0.1633,80.09348291,-0.0051,-0.0047,1512.5,0.001,-0.0664,161341.6954,0.0084,-0.0669,197,0.0155,-0.1166,0.713043478,-0.2077,-0.071
202109,32740,"meadville, pa",421,179000,0.1191,0.2786,114,-0.088,-0.3559,51.5,0.183908046,-0.331168831,36,-0.4375,-0.3571,0,,,36,0,0,123,-0.0538,-0.259,103.2104701,0.1006,0.3481,1663.5,-0.0232,0.0045,224552.4477,0.0151,0.2272,237,-0.0706,-0.309,1.078947368,0.0389,0.1411
202109,26860,"indiana, pa",422,136950,0.0543,0.0666,124,0.0333,-0.3831,51,0.133333333,-0.403508772,52,-0.2353,0.4444,0,,,40,0.4286,0,96,-0.0495,-0.1193,69.54734258,-0.0065,0.1748,1500,0.0438,0.1962,185475.5951,-0.0209,-0.0403,220,-0.0045,-0.2903,0.774193548,-0.0675,0.2319
202109,14100,"bloomsburg-berwick, pa",423,199900,-0.0481,0.0704,98,-0.0392,-0.3636,50.5,-0.144067797,-0.151260504,68,0.2143,0.2143,0,,,44,0.8333,-0.0833,156,-0.0127,-0.025,125.4758565,-0.0357,0.164,1720,0.007,-0.0194,280847.7525,-0.0579,0.2457,254,-0.0231,-0.1911,1.591836735,0.0428,0.5529
202109,13180,"beaver dam, wi",424,242450,-0.01,-0.01,114,0.1287,-0.05,39,0.3,-0.22,96,-0.1111,0.2632,0,,-1,44,0.2222,0.375,151,-0.0848,-0.0736,130.0551471,-0.0443,0.1652,1614.5,-0.0046,-0.1153,277967.0209,-0.0208,-0.1908,265,-0.0038,-0.0636,1.324561404,-0.3091,-0.0338
202109,38220,"pine bluff, ar",425,112500,0.0676,0.2032,123,0.0982,-0.0081,51.5,0.2875,-0.326797386,64,0.4545,0.6,0,,,28,-0.125,0.4,90,0.0112,2.75,60.19001535,-0.0412,0.0473,1753,-0.0174,0.0466,142372.1214,0.0466,0.0901,213,0.0597,0.4392,0.731707317,-0.0629,0.5382
202109,36020,"oak harbor, wa",426,621975,0.0375,0.0917,106,-0.1092,-0.369,35.5,0.126984127,-0.12345679,128,-0.0588,-0.0588,0,-1,-1,36,0,0.8,203,0.1871,0.3013,320.5198632,0.0075,0.1372,2000,0.0621,0.0194,875777.6556,0.0067,0.1226,309,0.0655,-0.0463,1.91509434,0.4781,0.9865
202109,31820,"manitowoc, wi",427,180700,-0.0623,-0.0608,86,-0.0227,-0.1313,42.5,0.287878788,-0.095744681,56,-0.2222,-0.125,0,,,24,-0.25,0,125,-0.0942,-0.1554,113.4721923,0.0187,0.1697,1580,-0.0189,-0.1195,285184.2519,-0.0044,0.1713,211,-0.0664,-0.1457,1.453488372,-0.1147,-0.0415
202109,16220,"casper, wy",428,275000,-0.0678,-0.0433,184,-0.0316,-0.2301,31.5,0.06779661,-0.136986301,92,-0.2581,-0.2333,0,-1,-1,52,-0.2778,-0.1333,0,,-1,138.3817552,-0.0085,0.0824,2277,0.0165,-0.0244,502149.2432,0.3225,0.4432,184,-0.0316,-0.2333,0,0,-0.0042
202109,33220,"midland, mi",429,229450,-0.0213,0.0554,136,-0.0355,-0.2316,30,-0.104477612,-0.240506329,120,-0.0323,0.0345,0,,-1,52,-0.2778,0.0833,267,-0.0184,-0.0111,135.6713395,-0.0286,0.2232,1741.5,-0.0325,-0.0014,289119.7226,-0.0484,0.0638,403,-0.0242,-0.0984,1.963235294,0.0342,0.4378
202109,33500,"minot, nd",430,220000,0.0211,0.0811,208,-0.0095,-0.1811,44.5,0.034883721,-0.25210084,96,-0.0769,0.1429,0,,-1,84,0.1667,0.05,222,-0.0472,0.1809,104.8689139,0.0176,0.0008,2107,-0.0024,0.011,243681.7523,-0.0026,-0.0095,430,-0.0293,-0.0271,1.067307692,-0.0422,0.3272
202109,25740,"helena, mt",431,489500,0.0198,0.1955,144,-0.0886,-0.2461,55.5,0.088235294,-0.008928571,76,-0.3214,-0.2963,0,-1,-1,36,0.125,-0.1,225,0.0274,-0.1071,225.5143326,-0.0316,0.3522,2232,0.0762,-0.0688,661830.3095,0.0246,0.1609,369,-0.0212,-0.167,1.5625,0.1764,0.2431
202109,24260,"grand island, ne",432,254900,-0.0192,0.2434,90,0.0345,-0.28,32.5,0.015625,-0.029850746,68,0.3077,0.0625,0,-1,,20,-0.4444,-0.1667,29,0.1154,0,156.5986617,,,1500,,,294549.37,-0.0454,0.0354,119,0.0531,-0.2273,0.322222222,0.0234,0.0902
202109,48020,"watertown-fort atkinson, wi",433,329950,0.0314,0.1784,142,0.0923,-0.1598,51,0.120879121,-0.120689655,100,0.1905,0.25,0,-1,,48,-0.2,-0.0769,137,-0.0987,-0.0552,155.2487141,-0.0266,-0.0183,1948.5,0.0304,0.0501,399299.6786,0.0038,0.0399,279,-0.0106,-0.1115,0.964788732,-0.2044,0.1068
202109,38820,"port angeles, wa",434,567475,0.0809,0.3643,158,0.0194,-0.2255,42,0.135135135,-0.115789474,84,-0.3438,-0.16,0,,,56,0.2727,0.75,180,0.0112,-0.234,280.6231924,0.0144,0.2348,2018.5,0.0576,0.0351,683693.6658,0.0199,0.1623,338,0.015,-0.2301,1.139240506,-0.0091,-0.0127
202109,36660,"opelousas, la",435,185000,-0.0464,0.0918,96,0,-0.5077,78,0.248,-0.383399209,28,0.1667,-0.3,0,,-1,20,-0.375,-0.4444,71,-0.1548,-0.2526,112.4375,0.0265,0.2836,1860,-0.0093,-0.0313,299971.8166,-0.0099,0.3158,167,-0.0722,-0.4241,0.739583333,-0.1354,0.2524
202109,18980,"cullman, al",436,282450,0.0367,-0.0242,452,0.0296,0.4214,55.5,1.018181818,-0.112,128,-0.0303,0.4545,4,0,-0.6667,80,0.25,0.4286,200,-0.1031,0.4925,129.9351362,-0.0012,0.0686,1992,0.0402,-0.1341,377174.0081,0.0058,0.0063,652,-0.0151,0.4425,0.442477876,-0.0655,0.0211
202109,40780,"russellville, ar",437,189900,0.0568,0.0268,130,0.1607,-0.2973,36.5,-0.098765432,-0.438461538,72,-0.1429,0.0588,0,,,36,0.5,0.125,161,0,0.1926,106.252907,0.0415,0.1764,1608,-0.0429,-0.128,243839.5768,-0.0194,0.0426,291,0.0659,-0.0906,1.238461538,-0.199,0.5087
202109,48980,"wilson, nc",438,207500,-0.0117,-0.1318,64,-0.0857,-0.2195,45.5,0.197368421,-0.260162602,48,-0.0769,0.0909,0,,,16,-0.3333,0.3333,133,-0.1133,-0.2036,116.2409671,0.0487,0.0839,1598,-0.0658,-0.282,250500.6251,-0.0071,-0.1218,197,-0.1045,-0.2088,2.078125,-0.0647,0.0415
202109,29860,"laurel, ms",439,205000,0.0278,0.0027,78,0,-0.1613,49,0.462686567,-0.494845361,28,-0.3636,0,0,,,20,0.25,0.6667,76,-0.0617,1.375,83.3761397,-0.0351,0.1013,2043,0.0553,0.0215,235560.7946,-0.0024,-0.1074,154,-0.0314,0.232,0.974358974,-0.0641,0.6303
202109,34180,"moses lake, wa",440,347450,0.0561,0.2387,130,-0.0299,-0.3689,45,0.097560976,-0.090909091,84,-0.0455,-0.25,0,-1,,36,0,-0.1,215,0.075,0.0437,215.1680238,0.0177,0.2834,1700,0.0449,0.0439,441125.0949,0.0318,0.3292,345,0.0329,-0.1626,1.653846154,0.1613,0.6538
202109,38460,"plattsburgh, ny",441,229700,-0.0226,0.1488,94,-0.0505,-0.4268,79,0.274193548,0.20610687,48,-0.1429,-0.0769,0,,,32,-0.2727,-0.2,175,-0.0223,-0.0642,117.7939835,-0.0252,0.0793,1798,0.0101,0.031,248542.6083,-0.0676,-0.071,269,-0.0324,-0.2336,1.861702128,0.0536,0.7215
202109,20180,"dubois, pa",442,131450,-0.057,0.0154,142,0.1094,-0.0658,46.5,-0.088235294,-0.439759036,52,-0.0714,0.4444,0,,,32,0,0.3333,113,-0.0259,-0.096,74.47241379,-0.0616,-0.0187,1702,0.0146,0.0429,263473.8314,0.0896,0.4625,255,0.0451,-0.0794,0.795774648,-0.1105,-0.0266
202109,31260,"lufkin, tx",443,255000,-0.0189,-0.0183,156,0.04,-0.2844,50,0.234567901,-0.484536082,88,0.0476,0.8333,0,,,32,0.3333,-0.1111,160,-0.0361,0.0127,125.0789576,-0.0213,0.0866,1792,-0.0091,-0.1669,372004.3978,-0.0177,0.2238,316,0,-0.1596,1.025641026,-0.081,0.3009
202109,36460,"olean, ny",444,119950,-0.0585,-0.1577,178,0.023,-0.3047,80.5,-0.00617284,-0.120218579,60,0.0714,-0.1667,0,,,24,-0.1429,-0.3333,167,0.0437,-0.0402,89.54482712,-0.012,-0.1746,1607.5,0.0401,-0.0102,190584.8513,-0.0083,-0.1691,345,0.0329,-0.1977,0.938202247,0.0187,0.2585
202109,44660,"stillwater, ok",445,197400,0.0587,-0.0312,191,-0.045,-0.1157,54,1,-0.068965517,80,-0.0476,0,8,0,,40,-0.1667,-0.1667,178,-0.0777,0.8737,135.1351351,-0.0001,0.2147,1546,0.0868,-0.1444,268612.0044,0.0487,-0.0053,369,-0.0611,0.1865,0.931937173,-0.0331,0.4921
202109,11980,"athens, tx",446,359999.5,-0.0451,0.5656,448,0.0516,-0.011,42,0.063291139,-0.256637168,248,0.1273,0.2917,4,-0.5,,132,0,0.4348,388,0.0265,0.0052,180.2908403,-0.0549,0.4037,1865.5,-0.0251,0.0103,536654.9889,-0.0873,0.1917,836,0.0398,-0.0036,0.866071429,-0.0213,0.014
202109,49220,"wisconsin rapids-marshfield, wi",447,169500,0.0095,0.1006,257,-0.0153,-0.1347,40.5,0.208955224,-0.079545455,120,0.1538,0.25,0,,,48,0,-0.25,34,0,0.0303,98.46726887,-0.0115,0.1111,1671,-0.0083,-0.0313,198114.0048,0.0003,0.0064,291,-0.0136,-0.1182,0.13229572,0.002,0.0212
202109,18020,"columbus, in",448,267400,-0.0093,0.0102,107,0.0094,-0.1008,31.5,0.016129032,-0.357142857,76,-0.2083,0.1875,0,,-1,72,0.8,0.5,155,0.1654,-0.0882,125.7736898,0.0189,0.1653,2227,-0.0205,-0.0593,355192.0881,0.0412,0.0924,262,0.0962,-0.0934,1.448598131,0.1939,0.02
202109,19180,"danville, il",449,89000,0.0056,0.0361,339,0.0399,-0.1732,683.5,0.042715484,1.142633229,64,-0.1111,0,0,,-1,36,-0.1,-0.1818,46,-0.08,0.0222,56.4655814,-0.0117,0.0056,1573.5,0.007,-0.0166,115484.0491,0.0082,0.0002,385,0.0239,-0.1538,0.135693215,-0.0177,0.0259
202109,41780,"sandusky, oh",450,249900,-0.0079,-0.0993,139,-0.0142,-0.435,43,-0.033707865,-0.252173913,104,-0.037,-0.1333,0,,-1,40,0,-0.4118,233,0.0087,0.0543,124.893762,-0.0434,0.0184,1752,-0.0017,0.0101,363469.9383,0.0397,0.1485,372,0,-0.2034,1.676258993,0.038,0.7779
202109,25840,"hermiston-pendleton, or",451,304500,-0.0409,0.0879,119,0.4,0.0259,43,0.146666667,-0.156862745,68,-0.0556,0.0625,28,0,2.5,40,-0.1667,-0.1667,174,-0.0794,0.0943,179.356113,-0.0034,0.1644,1793,-0.0025,-0.0363,645193.1818,-0.1533,0.2531,293,0.0693,0.0655,1.462184874,-0.7613,0.0915
202109,39500,"quincy, il-mo",452,126450,0.0161,-0.1185,177,-0.0167,-0.3564,43,0.131578947,-0.333333333,88,0.1579,0.2222,0,,,24,0.2,-0.6,38,0.0556,-0.05,84.68982444,-0.0069,-0.0828,1487.5,-0.0083,-0.0083,173285.0224,-0.0321,-0.047,215,-0.0046,-0.3175,0.214689266,0.0147,0.0692
202109,12180,"auburn, ny",453,209350,-0.1182,0.0935,111,0.0571,-0.2839,56,0.12,-0.131782946,60,0.0714,-0.2105,0,,,28,0,-0.125,131,-0.1656,-0.2557,112.7424447,0.0325,0.1286,1772,-0.1087,-0.0594,347247.1578,-0.0212,0.1767,242,-0.0763,-0.2689,1.18018018,-0.3151,0.0447
202109,42860,"seneca, sc",454,357000,-0.0271,0.1246,192,-0.04,-0.2672,48,0.066666667,-0.384615385,124,0.2917,0.4091,0,,-1,60,-0.2105,0.0714,261,0.0077,0.0567,0,,-1,0,,-1,548060.8065,-0.0545,-0.0486,453,-0.0131,-0.11,1.359375,0.0644,0.4166
202109,38540,"pocatello, id",455,405000,0.01,0.5006,213,0.1211,0.2679,26.5,0.039215686,-0.253521127,140,-0.0278,0.5217,4,,,116,0.45,1.4167,166,-0.0621,-0.242,151.8047596,-0.0059,0.2802,2613,-0.0125,0.1723,491823.7003,-0.0548,0.2955,379,0.0327,-0.0207,0.779342723,-0.1522,-0.5242
202109,22300,"findlay, oh",456,225000,-0.0298,-0.0405,204,0.057,0.0851,53.5,0.049019608,-0.366863905,92,-0.0417,0.15,28,0,0.75,100,0,0,214,0.0439,0.0918,126.2040812,-0.0262,0.0624,1901.5,0.0168,-0.053,302069.6731,-0.0091,-0.008,418,0.0503,0.0885,1.049019608,-0.0132,0.0065
202109,33980,"morehead city, nc",457,449950,-0.0001,0.1687,290,0.1154,-0.4223,47.5,-0.136363636,-0.483695652,180,0.1538,0.1842,4,0,-0.8571,84,0.3125,0.2353,453,-0.0109,-0.1047,252.7114724,0.0093,0.1141,1836.5,-0.006,-0.0252,612018.5211,-0.0051,0.1543,743,0.0348,-0.2629,1.562068966,-0.1995,0.5541
202109,24640,"greenfield town, ma",458,289950,-0.1345,-0.1265,88,0.0353,-0.2143,43,0.211267606,-0.065217391,68,0,0.0625,0,,,20,-0.1667,-0.2857,29,0.1154,-0.0938,178.9008922,-0.0116,0.197,1717,-0.0244,-0.2213,377355.7238,-0.0386,-0.0964,117,0.0541,-0.1875,0.329545455,0.0237,0.0438
202109,43740,"somerset, pa",459,162400,0.0156,0.228,166,0.0311,-0.2622,50,0.149425287,-0.438202247,64,0,0.1429,0,,,40,-0.3333,0.25,99,-0.01,-0.1081,91.38110277,-0.007,0.2442,1518.5,0.0023,-0.1362,270376.9969,-0.012,0.1047,265,0.0153,-0.2113,0.596385542,-0.0247,0.1031
202109,28300,"keene, nh",460,321500,0.0047,0.09,153,0.0066,-0.0377,44.5,0.202702703,-0.091836735,96,0,-0.2,0,,,60,0.0714,0.6667,105,-0.1102,-0.2606,182.5530303,-0.0164,0.257,1919.5,0.0432,-0.0217,496117.2252,0.1126,0.2788,258,-0.0444,-0.1429,0.68627451,-0.09,-0.2068
202109,16500,"centralia, wa",461,449450,0.0055,0.322,149,0.0643,-0.3288,38.5,0.262295082,-0.083333333,108,0.125,-0.129,4,,0,72,-0.1429,0.6364,145,0,-0.1049,249.1666667,-0.0114,0.2748,1846.5,0.0379,0.0655,525289.0052,-0.0348,0.2659,294,0.0316,-0.2344,0.973154362,-0.0626,0.2434
202109,47700,"warsaw, in",462,279950,-0.0328,0.0296,92,0.15,-0.1238,33.5,-0.118421053,-0.316326531,68,-0.1905,0.0625,0,,,40,0.4286,-0.0909,73,-0.1609,-0.2316,152.9406973,0.0371,0.1504,1811,-0.03,-0.1105,437375.2381,-0.0202,0.0796,165,-0.012,-0.175,0.793478261,-0.294,-0.1113
202109,40260,"roanoke rapids, nc",463,212000,-0.0742,0.2526,73,-0.0267,-0.4672,38,-0.247524752,-0.525,40,-0.2308,-0.1667,0,,,20,0,0.6667,133,0.1565,0.0076,106.5032298,-0.0277,0.1994,1787.5,-0.0216,-0.0014,310435.667,-0.075,0.0001,206,0.0842,-0.2342,1.821917808,0.2886,0.8584
202109,42620,"searcy, ar",464,177000,-0.007,0.0859,111,0.0571,-0.2292,36,0.014084507,-0.181818182,60,-0.1667,-0.2105,0,,-1,40,0.25,0.4286,135,-0.0217,2.1395,100.8479512,-0.0085,0.1397,1868,0.0035,-0.0122,240689.4881,-0.0213,0.0789,246,0.0123,0.3155,1.216216216,-0.0981,0.9176
202109,23180,"frankfort, ky",465,244950,0.0082,0.1011,129,0.1217,0.0403,45.5,0.166666667,-0.157407407,68,-0.1053,0.0625,0,,,36,0,-0.25,176,-0.1244,-0.133,132.6006758,0.0245,0.0984,1783.5,-0.0008,-0.0163,292511.2913,0.051,-0.03,305,-0.0348,-0.0673,1.364341085,-0.3835,-0.2728
202109,25980,"hinesville, ga",466,264825,0.01,0.3708,191,-0.0255,-0.5272,27,0.125,-0.465346535,156,-0.1875,-0.1136,20,-0.5455,-0.5455,32,0.3333,-0.5789,145,-0.0461,-0.0994,119.2573318,0.0094,0.1847,1982.5,-0.0362,0.0613,291674.6101,0.0493,0.3869,336,-0.0345,-0.4053,0.759162304,-0.0163,0.3606
202109,39020,"portsmouth, oh",467,154900,0.099,0.0817,84,-0.0968,-0.4207,50,0.298701299,-0.342105263,40,0,0,0,,,28,0.1667,-0.3636,60,-0.0476,0.3953,90.47079123,0.0491,0.0098,1581,0.0273,0.1041,182923.8012,0.067,-0.0081,144,-0.0769,-0.234,0.714285714,0.0369,0.4177
202109,34340,"mount airy, nc",468,269950,-0.0434,0.0506,90,0,-0.1964,47,0.13253012,-0.223140496,52,-0.2353,0,0,,,32,0.1429,-0.1111,117,-0.093,1.4894,0,,,0,,,386556.6249,0.0148,0.1157,207,-0.0548,0.3019,1.3,-0.1333,0.8804
202109,24060,"glenwood springs, co",469,900000,0.0045,0.0056,836,-0.0564,-0.2654,72.5,0.141732283,-0.039735099,188,0.0444,-0.0208,20,0.6667,1.5,80,-0.0909,-0.1667,31,0,1.3846,451.9757716,-0.0043,-0.0385,1869.5,0.0127,-0.0896,3252652.361,0.0173,-0.0478,867,-0.0545,-0.2467,0.03708134,0.0021,0.0257
202109,17060,"chillicothe, oh",470,199900,0.0846,0.1265,90,0,0.1392,32.5,0.226415094,-0.252873563,68,-0.0556,0.4167,0,,,32,-0.1111,0.1429,133,0.0726,0.75,111.8335675,-0.0039,0.0549,1544,-0.0203,-0.0642,275848.2729,0.0172,0.1742,223,0.0421,0.4387,1.477777778,0.1,0.5158
202109,31940,"marinette, wi-mi",471,169900,0,0.1334,179,0.1474,-0.2634,43,0.131578947,-0.414965986,108,0.1739,0.125,0,,,44,0.1,0.1,136,-0.1053,-0.0556,116.3989502,-0.0005,0.2721,1478,0.0207,0.0741,238472.9115,-0.0527,0.0844,315,0.0227,-0.186,0.759776536,-0.2146,0.1672
202109,32300,"martinsville, va",472,140450,0.0104,0.0222,157,0.0195,0.0467,49,0.126436782,-0.589958159,44,-0.45,0,0,-1,,24,-0.25,0.5,160,-0.0588,0.1189,83.69105787,-0.0565,0.1338,1440,-0.0445,-0.1529,281142.4227,0.0832,0.1988,317,-0.0216,0.0819,1.01910828,-0.0848,0.0658
202109,44620,"stevens point, wi",473,239900,-0.0103,-0.0146,161,0.0321,-0.0123,39.5,0.025974026,0.039473684,68,-0.1053,0.2143,0,,,28,0.1667,0.75,10,0.1111,0.25,123.2628963,0.0064,0.0944,1936,-0.02,-0.0807,282321.2804,-0.0067,0.0201,171,0.0364,0,0.062111801,0.0044,0.013
202109,37260,"palatka, fl",474,239900,0.0782,0.0455,204,-0.0049,-0.0377,65,0.074380165,-0.230769231,80,0,0,0,-1,-1,64,0.1429,0.7778,162,-0.0581,0,154.6259821,0.0623,0.2749,1539,-0.0052,-0.1654,378420.5625,-0.0046,0.1645,366,-0.0292,-0.0214,0.794117647,-0.0449,0.03
202109,32100,"marquette, mi",475,250000,0.0893,0.2598,115,-0.1288,-0.3915,69,0.169491525,-0.148148148,64,0,0.0667,0,,,28,-0.2222,-0.4615,150,-0.0854,-0.1848,151.9327288,0.0527,0.2349,1560,0,0.1445,414582.4882,0.0266,0.191,265,-0.1047,-0.2895,1.304347826,0.0619,0.3308
202109,35900,"north wilkesboro, nc",476,279500,0.118,-0.2801,77,0.0405,-0.3246,44,-0.137254902,-0.49132948,60,0.25,0.6667,0,,,24,-0.1429,0,102,0.1591,0.186,0,,,0,,,450093.8534,0.0989,-0.0191,179,0.1049,-0.105,1.324675325,0.1355,0.5703
202109,10140,"aberdeen, wa",477,364950,0.0068,0.3772,213,0.0597,-0.105,40.5,0.173913043,-0.1,140,-0.0541,0.129,0,-1,,80,-0.0476,0.6667,234,0.0263,0.0935,247.1751412,0.0021,0.4162,1504.5,-0.0079,-0.0112,431688.4603,0.0074,0.3232,447,0.042,-0.0111,1.098591549,-0.0357,0.1994
202109,24620,"greeneville, tn",478,296950,-0.1327,0.244,125,-0.0809,0.1261,51.5,0.337662338,-0.055045872,56,0.0769,0.0769,0,,,40,-0.2857,0.4286,95,-0.0952,-0.3357,152.997314,-0.0216,0.1964,1716,-0.0592,-0.0899,397717.8602,-0.0601,0.2434,220,-0.0871,-0.1339,0.76,-0.0121,-0.5283
202109,26660,"huntsville, tx",479,232000,-0.0192,0.073,140,0.0938,-0.4737,45.5,0,-0.34057971,76,0.1875,0.1176,4,,-0.6667,32,-0.2727,-0.5,129,0.0157,-0.0227,134.6304648,0.0091,0.1253,1723,-0.0298,-0.0499,290930.8259,-0.0771,0.0592,269,0.0549,-0.3241,0.921428571,-0.0708,0.4252
202109,28900,"klamath falls, or",480,342500,-0.02,0.0103,183,0.0702,0.0055,47,0.068181818,-0.241935484,104,0.1818,0.3,0,-1,-1,64,0.2308,0.6,242,-0.0359,0.0804,188.1235846,0.0358,0.1947,1562,-0.0812,-0.236,621822.1863,-0.0531,0.4027,425,0.0071,0.0468,1.322404372,-0.1454,0.0916
202109,43060,"shawnee, ok",481,231013,0.0512,0.1914,123,-0.1458,0.1081,53.5,0.597014925,0.258823529,48,-0.4286,-0.3333,4,,0,48,-0.2,0.2,171,0.125,0.2042,124.0877712,0.0161,0.2148,1706,-0.0116,-0.083,325130.2142,0.1894,0.4656,294,-0.0068,0.1621,1.390243902,0.3347,0.111
202109,18300,"coos bay, or",482,365000,0.0267,0.0429,146,-0.0701,0.0815,57,0.280898876,0,64,-0.2,0.0667,40,-0.1667,1,76,-0.0952,-0.05,223,0.0519,0.0372,214.8133117,0.0052,0.0722,1780,0.0119,-0.042,542702.9735,0.0684,-0.032,369,0,0.0543,1.52739726,0.1771,-0.0652
202109,22580,"forest city, nc",483,329500,-0.0161,-0.0586,156,-0.0545,-0.1702,52.5,0.179775281,-0.482758621,76,-0.0952,0.2667,0,,,44,-0.1538,0.2222,169,0.0432,-0.1716,160.8639671,-0.0282,0.0479,1739.5,-0.0258,-0.1089,475373.0127,0.0258,0.0343,325,-0.0061,-0.1709,1.083333333,0.1015,-0.0018
202109,37020,"owosso, mi",484,212450,0.0491,0.2428,106,-0.0275,-0.0275,41.5,0.317460317,0.012195122,80,-0.2,-0.1667,0,,,40,0.25,0,108,-0.1,-0.3721,125.3297527,0.001,0.2565,1645.5,0.0034,-0.024,229470.5576,0.0061,0.1256,214,-0.0655,-0.2384,1.018867925,-0.082,-0.5591
202109,39980,"richmond, in",485,129900,-0.008,0.0192,118,0.1456,-0.169,29.5,-0.132352941,-0.432692308,76,-0.05,0.1875,0,,,40,1.5,-0.0909,116,-0.1655,-0.072,83.69628383,0.1162,0.1902,1637,-0.0382,0.0117,153831.8093,0.0271,-0.0849,234,-0.0331,-0.1236,0.983050847,-0.3665,0.1028
202109,31980,"marion, in",486,89450,-0.0534,0.1557,83,0.0641,-0.4155,37.5,0.102941176,-0.436090226,64,0,0,0,,,36,0.5,-0.25,57,-0.0656,-0.1094,67.19742063,0.0372,0.3117,1495,-0.0238,0.0339,122956.3988,0.0163,0.1373,140,0.0072,-0.3204,0.686746988,-0.0953,0.236
202109,34780,"muskogee, ok",487,121950,-0.0726,-0.1587,107,0.321,0.3375,41.5,-0.087912088,-0.097826087,60,0.25,0.6667,0,,,36,0.2857,0.5,83,-0.1942,-0.0778,84.74164134,-0.0292,0.0772,1416.5,0.0032,-0.0811,160418.7679,-0.0812,-0.2101,190,0.0326,0.1176,0.775700935,-0.4959,-0.3493
202109,30300,"lewiston, id-wa",488,375000,0.0345,0.1719,112,0.037,0.1429,43,0.457627119,-0.173076923,64,-0.2381,0.0667,0,,,40,0.4286,1.5,143,0.0515,-0.0774,178.9501591,0.0236,0.2406,1998,-0.0646,-0.1225,579168.9381,0.0496,0.3652,255,0.0451,0.0079,1.276785714,0.0175,-0.3048
202109,17340,"clearlake, ca",489,402000,0.0064,0.22,352,0.1139,0.2351,51,0.051546392,-0.233082707,160,0.2121,0.4815,0,,-1,92,0,0.5333,185,-0.0212,-0.2829,253.4241815,0.0137,0.212,1572,0.0178,0.0248,681689.6648,0.028,0.4006,537,0.0634,-0.011,0.525568182,-0.0725,-0.3797
202109,12660,"baraboo, wi",490,298700,0.0393,0.1493,123,0.0336,-0.3167,55,0.057692308,-0.172932331,76,0.1875,0.1176,0,,-1,32,0,-0.4286,139,0.0451,-0.0608,167.2374429,0.0285,0.2583,1930.5,0.0538,0.0821,439186.8687,0.0419,0.2086,262,0.0397,-0.2012,1.130081301,0.0124,0.3079
202109,43700,"somerset, ky",491,274450,-0.0487,0.2478,247,-0.004,0.235,32.5,0.382978723,-0.5,80,-0.5122,0,0,,,48,0,-0.0769,196,-0.0711,0.3803,127.8984341,-0.0042,0.3821,2000,-0.057,-0.061,355103.8859,-0.0331,0.2414,443,-0.0349,0.2953,0.793522267,-0.0573,0.0835
202109,34380,"mount pleasant, mi",492,185000,-0.0263,-0.0508,137,0.1322,-0.0284,43.5,0.144736842,-0.445859873,60,-0.1667,0.6667,0,,-1,48,-0.0769,0,96,-0.0857,0.2,106.4689381,-0.0285,0.092,1738.5,0.0226,-0.1197,213380.8368,-0.0335,-0.104,233,0.031,0.0543,0.700729927,-0.167,0.1334
202109,29300,"lagrange, ga",493,268990,0.0028,0.1451,129,-0.0719,-0.1783,49,0.661016949,-0.100917431,72,-0.28,-0.0526,0,-1,-1,28,-0.125,0,228,0.0755,0.2459,112.424351,0.0351,0.1097,2050,-0.0002,-0.0635,377702.1062,0.0211,0.2628,357,0.0171,0.05,1.76744186,0.2423,0.6018
