month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202109,19153,"polk, ia",291450,-0.0002,0.0899,1264,0.0128,-0.249,53,-0.053571429,-0.018518519,752,0.0682,-0.0647,320,-0.3939,-0.1398,688,-0.0601,-0.2287,2082,-0.0928,-0.0549,195.5996003,0.002,0.1101,1490.5,-0.002,-0.0162,337989.1718,0.0053,0.0877,3346,-0.0556,-0.139,1.647151899,-0.1918,0.3382
202109,6059,"orange, ca",962900,0.0083,0.0393,2340,-0.078,-0.4452,35,0.111111111,-0.146341463,2232,-0.1295,-0.2599,108,-0.2895,-0.413,608,-0.0675,-0.5128,3507,-0.0355,-0.2058,538.4654295,0.0074,0.1535,1805.5,-0.0074,-0.0786,2031074.177,0.0032,0.1886,5847,-0.053,-0.3228,1.498717949,0.0661,0.4518
202109,41019,"douglas, or",367000,0.0069,0.0653,208,0.0558,-0.0673,44.5,0.202702703,-0.398648649,132,-0.0294,0.1379,40,-0.3333,0.4286,128,0.3913,0.3913,285,0.0326,-0.1311,215.0745841,0.0128,0.2207,1670,-0.0479,-0.1298,510998.3369,-0.0168,0.0438,493,0.0423,-0.1053,1.370192308,-0.0308,-0.1007
202109,36043,"herkimer, ny",172400,0,0.1657,288,0.0249,0.2632,161.5,-0.074498567,0.784530387,48,-0.3684,-0.4783,0,,,44,0.2222,1.2,331,-0.0461,0.5913,104.3531079,0.0049,0.0317,1621,-0.0158,-0.0351,279899.7144,0.0949,0.1442,619,-0.0143,0.4197,1.149305556,-0.0856,0.237
202109,5005,"baxter, ar",255000,0.041,0.1525,149,0.2521,-0.2199,39.5,-0.036585366,-0.392307692,80,0.1111,0.3333,0,,-1,32,0,0,164,0.0186,0.0123,125.8866563,0.0294,0.1896,1920,0.0608,-0.001,376248.3704,0.0355,0.2059,313,0.1179,-0.1133,1.100671141,-0.2523,0.2525
202109,26017,"bay, mi",129950,-0.0651,0.1949,186,0.0333,0.2828,40.5,0.157142857,0.109589041,124,-0.0313,0.24,4,0,0,60,-0.2857,0.25,241,-0.0082,-0.1484,89.17995171,-0.0455,0.1593,1500,-0.0092,0,191557.3969,-0.0274,0.0837,427,0.0095,-0.0023,1.295698925,-0.0543,-0.656
202109,12023,"columbia, fl",299000,0.0076,0.2464,123,0.025,0.0885,42,-0.125,-0.550802139,68,0,0.5455,0,,-1,40,0.1111,1.5,145,0.1069,0.1328,139.6869633,-0.0317,0.1153,1939.5,0.0461,0.0295,342934.4099,0.0305,0.2286,268,0.0677,0.112,1.178861789,0.0872,0.0461
202109,21107,"hopkins, ky",193400,0.075,0.3869,70,0.1667,-0.3396,31.5,0.032786885,-0.55,36,-0.1818,0.2857,0,,-1,20,0.6667,-0.375,29,-0.0333,-0.1471,113.8125,0.1001,0.4133,1680,-0.017,-0.0213,254676.9084,-0.0541,0.2873,99,0.1,-0.2929,0.414285714,-0.0857,0.0935
202109,51143,"pittsylvania, va",189900,-0.0078,0.1009,41,-0.1277,-0.4143,73.5,0.088888889,-0.114457831,20,0.25,0,0,,,4,-0.5,-0.6667,47,-0.0208,0.093,113.8607595,0.0253,0.1842,1974,-0.041,0.0699,333940.1781,-0.0278,0.3544,88,-0.0737,-0.2212,1.146341463,0.1251,0.5321
202109,26073,"isabella, mi",182500,-0.0267,-0.0636,138,0.1311,-0.035,44.5,0.155844156,-0.433121019,60,-0.1667,0.6667,0,,-1,48,-0.0769,0,96,-0.0857,0.1852,106.3968321,-0.025,0.096,1727,0.0189,-0.1114,212448.6135,-0.0329,-0.098,234,0.0308,0.0446,0.695652174,-0.165,0.1292
202109,28075,"lauderdale, ms",169000,-0.034,0.1462,82,-0.0353,-0.5,61.5,0.069565217,-0.168918919,28,-0.125,-0.2222,0,,,12,-0.5,-0.625,0,,,86.84982578,0.038,0.162,2032,-0.0303,0.0455,230019.8132,0.0236,0.2115,82,-0.0353,-0.5,0,0,0
202109,48037,"bowie, tx",176500,-0.0686,-0.1401,129,0.0078,-0.3707,43.5,0.035714286,-0.340909091,84,0.2353,0.1667,0,,,36,0.5,0,66,0.2453,0.2222,103.3084161,-0.0297,0.0835,1766,-0.0054,-0.155,332803.3895,-0.1001,0.2833,195,0.0773,-0.2471,0.511627907,0.0976,0.2482
202109,6031,"kings, ca",309700,0.0291,0.0358,198,0.2073,0.4559,31,0.127272727,0.107142857,192,0.2,0.3714,8,,,52,-0.1875,0.8571,298,0.0136,0.0034,197.0483131,0.0451,0.1751,1636,-0.0073,0.0021,387766.6549,-0.0041,-0.169,496,0.083,0.1455,1.505050505,-0.2876,-0.6788
202109,15007,"kauai, hi",1597500,-0.0315,0.801,214,-0.0093,-0.5437,81,-0.13368984,-0.124324324,84,0.4,-0.16,4,-0.5,0,28,0.1667,-0.4167,165,-0.1872,-0.0294,831.0624604,-0.0122,0.2797,1837,-0.0332,0.3517,2494570.282,0.002,0.3983,379,-0.0955,-0.4069,0.771028037,-0.1688,0.4086
202109,13247,"rockdale, ga",299450,-0.0017,0.2285,206,-0.0048,-0.1271,34.5,-0.041666667,-0.168674699,192,-0.1579,0,12,0.5,-0.6667,36,-0.25,0,425,-0.0341,-0.1981,120.3483861,0.0354,0.2845,1734.5,-0.0601,-0.0576,354898.9769,-0.0101,0.2462,631,-0.0247,-0.1762,2.063106796,-0.0625,-0.1827
202109,48277,"lamar, tx",262000,0.1396,0.1419,135,0.2273,0.1066,36,0,-0.4375,80,-0.0476,0.25,0,,,28,-0.125,0.1667,129,0.0078,0.217,0,,,0,,,314967.2259,0.1014,0.2862,264,0.1092,0.1579,0.955555556,-0.2081,0.0867
202109,32031,"washoe, nv",611500,-0.0081,0.0975,796,0.1243,0.0934,34.5,0.131147541,-0.148148148,668,-0.0565,0.1438,20,-0.2857,-0.7059,328,0.2239,0.2615,1000,-0.0253,-0.2642,332.4887132,0.0035,0.2677,1958,-0.019,-0.1047,1217772.307,-0.014,0.1008,1796,0.0358,-0.1394,1.256281407,-0.1929,-0.6105
202109,13115,"floyd, ga",214445,-0.025,-0.0771,245,-0.1026,-0.253,52.5,0.25,0.206896552,140,-0.125,-0.2553,4,,-0.75,60,-0.3182,0.25,283,0.0291,0.1186,97.75554237,0.0027,0.2,1190.5,-0.0567,-0.0337,309542.7432,-0.0011,0.0175,528,-0.0365,-0.0912,1.155102041,0.1478,0.3838
202109,40031,"comanche, ok",113950,-0.048,-0.0732,266,0.0598,-0.0432,42.5,0.180555556,0.075949367,152,-0.0256,0.2258,0,-1,-1,68,0.7,0.7,438,0.0258,35.5,82.29861111,-0.0153,0.037,1400,-0.0512,-0.125,161776.8127,-0.0064,-0.0153,704,0.0383,1.4276,1.646616541,-0.0546,1.6035
202109,12085,"martin, fl",566748.5,-0.0266,0.4569,475,-0.0266,-0.5297,46.5,0.010869565,-0.38,232,-0.2658,-0.383,8,-0.6667,-0.8182,128,-0.0588,-0.4576,581,0.0035,-0.2589,295.0298838,0.0339,0.4169,1750,-0.0687,-0.076,1055974.524,-0.0161,0.2718,1056,-0.0103,-0.4114,1.223157895,0.0367,0.4469
202109,37087,"haywood, nc",382450,-0.0377,0.0199,198,-0.1391,-0.2556,63.5,0.114035088,-0.201257862,96,0.2,0.0435,0,,,64,-0.2,0.1429,209,0.0347,-0.1106,219.6718907,0.0193,0.237,1787.5,-0.0434,-0.1518,569333.7086,-0.026,0.0509,407,-0.0579,-0.1876,1.055555556,0.1773,0.1721
202109,22097,"st. landry, la",185000,-0.0486,0.1078,98,0,-0.5025,78,0.238095238,-0.383399209,28,0.1667,-0.3636,0,,-1,20,-0.375,-0.4444,71,-0.1647,-0.2526,112.4375,0.0265,0.2841,1860,-0.0154,-0.0262,298250.815,-0.0095,0.312,169,-0.0765,-0.4212,0.724489796,-0.1429,0.2423
202109,5131,"sebastian, ar",199500,-0.1132,-0.0686,267,0.0471,-0.2147,35.5,0.059701493,-0.481751825,136,-0.0811,0.1724,8,1,1,68,-0.1053,0.1333,5,0,0.25,105.0074428,-0.0309,0.0695,1893.5,-0.0369,-0.1236,344379.8678,-0.042,0.0447,272,0.0462,-0.2093,0.018726592,-0.0009,0.007
202109,48451,"tom green, tx",258500,0.034,0.0117,221,0.0425,0.1106,39.5,0.295081967,-0.102272727,124,-0.0313,-0.0882,0,,-1,96,0.0909,0.8462,247,-0.1115,-0.0644,137.3076923,0.0377,-0.0064,1899,0.0218,0.0037,372843.5102,0.0602,0.067,468,-0.0449,0.0108,1.117647059,-0.1937,-0.209
202109,34025,"monmouth, nj",592495,-0.0109,-0.0595,1945,0.0088,-0.1684,44,0.222222222,0.047619048,928,-0.1375,-0.3483,28,-0.3,-0.6316,372,-0.1058,-0.2619,2091,-0.0731,-0.2092,137.8530946,-0.0994,-0.2544,654,-0.0261,-0.5072,947388.6276,0.0331,0.0189,4036,-0.0354,-0.19,1.075064267,-0.0951,-0.0553
202109,24009,"calvert, md",419950,0.0205,0.0306,189,0.0107,0.08,39,0.3,0.147058824,132,-0.25,-0.0833,0,-1,-1,96,0.2632,0.8462,260,-0.2073,0.9549,192.4424278,-0.0012,0.102,2059.5,0.0007,-0.0744,506281.9141,0.0028,0.1169,449,-0.1282,0.4578,1.375661376,-0.3783,0.6157
202109,12113,"santa rosa, fl",425000,-0.0193,0.273,584,0.0429,-0.0315,29.5,0.282608696,-0.421568627,368,-0.2203,0.4375,88,0.375,-0.3333,184,0,1,0,,-1,193.4686108,-0.0005,0.2444,2059.5,0.0093,-0.0027,626258.459,0.0058,0.2318,584,0.0429,-0.0347,0,0,-0.0033
202109,35025,"lea, nm",190950,-0.0055,-0.082,146,-0.0581,0.2479,69.5,-0.067114094,0.219298246,44,-0.2143,-0.0833,4,,,28,-0.125,0,133,-0.0699,0.3711,112.7422315,0.0305,0.0221,1803.5,-0.0332,-0.0233,230181.1013,0.0031,0.0093,279,-0.0638,0.3037,0.910958904,-0.0116,0.0819
202109,35043,"sandoval, nm",425205,0.005,0.2531,189,-0.0207,-0.3923,40.5,0.125,-0.035714286,160,-0.1304,-0.1837,8,-0.3333,-0.7143,44,-0.2667,-0.5769,485,-0.0339,-0.0935,188.6293885,0.0194,0.2161,2251.5,0.0092,-0.0349,521495.451,0.0528,0.1841,674,-0.0302,-0.2033,2.566137566,-0.0349,0.8459
202109,48231,"hunt, tx",261872,0.0371,0.21,158,0.0604,-0.076,34,0.133333333,-0.19047619,100,-0.2424,0,4,0,-0.875,64,0.0667,0.3333,228,0.1014,0.0605,150.666262,-0.003,0.2743,1665,-0.0003,-0.0786,310365.5081,0.0239,0.2896,386,0.0843,0,1.443037975,0.0538,0.1857
202109,26125,"oakland, mi",374900,0.0066,0.0066,2607,-0.0236,-0.1871,28,0.244444444,-0.125,2068,-0.1132,-0.039,40,-0.4118,-0.6,1036,-0.03,-0.0683,592,0.0189,-0.1433,196.986088,0.0012,0.0935,1904,0.0013,-0.0942,549776.4136,-0.0065,0.0095,3199,-0.016,-0.1793,0.227080936,0.0095,0.0116
202109,37135,"orange, nc",518000,0.0637,0.0158,121,-0.0082,-0.4598,30.5,0.196078431,-0.495867769,100,-0.1667,-0.1667,8,1,-0.3333,24,0,-0.625,112,-0.1318,-0.3129,233.2699694,0.0474,0.2492,2300,0.0172,-0.1656,652250.6999,0.1102,0.0296,233,-0.0717,-0.3979,0.925619835,-0.1318,0.1979
202109,40017,"canadian, ok",266195,0.0009,0.1266,332,0.0675,-0.2573,39,0.258064516,-0.142857143,200,-0.3056,-0.1667,32,-0.2,-0.4286,80,0.4286,0.0526,539,-0.1017,-0.0626,149.568,0.0177,0.1595,1854,-0.0242,-0.013,319393.222,0.0036,0.2094,871,-0.0439,-0.1477,1.623493976,-0.3058,0.3371
202109,34021,"mercer, nj",380386,-0.0054,-0.1152,785,-0.0621,-0.0025,49.5,0.125,-0.029411765,448,-0.104,0.0275,8,-0.6,-0.3333,152,-0.24,-0.05,1054,-0.0843,2.2331,190.8251101,-0.0216,0.0757,1454,-0.0179,-0.1107,578964.9282,0.0176,-0.0899,1839,-0.0749,0.6523,1.342675159,-0.0325,0.9284
202109,13073,"columbia, ga",345995,0.0118,0.1423,253,-0.038,-0.2239,44,0.205479452,-0.073684211,196,-0.1404,0,12,2,-0.75,52,-0.4091,-0.35,648,-0.1,-0.0782,132.5784511,0.0166,0.1658,2564.5,-0.0033,-0.0661,396501.0605,0.0278,0.0914,901,-0.0834,-0.1244,2.561264822,-0.1764,0.4048
202109,47009,"blount, tn",389450,0.0251,0.0974,148,-0.0133,-0.3303,39,0.026315789,-0.338983051,108,-0.069,0.0385,0,-1,-1,84,0.1053,0.5,352,-0.0435,-0.0737,183.7065547,0.0111,0.1993,2216,0.0252,-0.0514,649729.8553,0.0461,0.2722,500,-0.0347,-0.1681,2.378378378,-0.075,0.6589
202109,17001,"adams, il",127450,0.0035,-0.121,157,-0.0309,-0.3819,40.5,0.08,-0.3671875,80,0.3333,0.1765,0,,,20,0,-0.6154,26,-0.0714,-0.2571,86.70053348,0.0064,-0.0631,1498.5,-0.0241,-0.0132,177038.9689,-0.0234,-0.0276,183,-0.0368,-0.3668,0.165605096,-0.0072,0.0278
202109,48347,"nacogdoches, tx",300450,-0.0068,0.0152,101,0.0978,-0.1217,45.5,0.12345679,-0.107843137,52,0.625,-0.0714,0,,,28,0.4,1.3333,84,-0.087,0.2353,122.1504093,-0.0108,0.0433,2437,0.0218,-0.0201,388306.91,-0.0493,0.0473,185,0.0054,0.0109,0.831683168,-0.1683,0.2404
202109,8067,"la plata, co",890000,0.0477,0.3724,179,-0.0479,-0.4751,54.5,0.238636364,-0.335365854,84,-0.125,0,0,-1,-1,32,-0.3333,-0.5294,145,0,-0.3777,352.2862767,0.0093,0.2861,2673,0.0218,0.2024,1683533.328,-0.0403,0.7345,324,-0.027,-0.4355,0.810055866,0.0388,0.1268
202109,41033,"josephine, or",516950,-0.0101,0.2237,246,0.038,0.4909,42.5,0.180555556,-0.166666667,116,-0.2368,0.3182,4,0,0,128,-0.0303,3,236,-0.0207,-0.1259,263.2472826,-0.0148,0.2445,1872.5,0.0138,-0.0529,627373.8389,0.0195,0.1796,482,0.0084,0.108,0.959349593,-0.0575,-0.677
202109,13103,"effingham, ga",322400,0.0661,0.179,114,-0.0256,-0.6082,35.5,0.075757576,-0.317307692,92,-0.1154,-0.2581,8,0,-0.7778,20,0.25,-0.6875,129,-0.1284,-0.4391,139.6900947,0.0288,0.1852,2201.5,0.0197,-0.0163,394060.314,0.053,0.2934,243,-0.083,-0.5336,1.131578947,-0.1334,0.3412
202109,51510,"alexandria city, va",504450,0.0512,-0.2143,338,0.0629,0.1986,33.5,0.116666667,0.34,304,0.2667,0.2258,0,-1,,132,0.1786,0.2222,251,-0.0772,1.1453,387.0944453,-0.021,-0.006,1197,0.0231,-0.1342,666024.9324,0.0109,-0.2003,589,-0.0017,0.4762,0.74260355,-0.1127,0.3277
202109,51800,"suffolk city, va",391250,0.1037,0.1262,323,0.0695,-0.1247,28,0.056603774,-0.325301205,196,0.0889,0.2564,20,1.5,-0.4444,64,0.4545,1.2857,4,0,0.3333,168.4389977,0.0444,0.1421,2198,0.0324,-0.0595,405103.4096,0.0607,0.1389,327,0.0686,-0.121,0.012383901,-0.0009,0.0043
202109,25005,"bristol, ma",457450,0.0055,0.0188,566,0.0481,-0.0797,28.5,0.117647059,-0.05,480,-0.1045,-0.1304,4,-0.6667,-0.6667,168,0,0.3125,187,-0.0697,-0.289,263.1244779,0.0074,0.1397,1801,-0.0019,-0.083,655361.5792,-0.0037,0.0637,753,0.0162,-0.1424,0.330388693,-0.0418,-0.0973
202109,26093,"livingston, mi",380000,-0.0366,0.0572,288,0.0549,-0.1955,22,-0.063829787,-0.469879518,264,0.082,0.1186,4,0,-0.6667,100,0,-0.1935,87,-0.0645,-0.2232,199.8852126,-0.0108,0.0923,1933,0.0195,-0.0335,468079.5955,-0.0057,0.0952,375,0.0246,-0.2021,0.302083333,-0.0386,-0.0108
202109,19181,"warren, ia",301245,0.0063,0.0842,140,0.0687,-0.2746,52.5,0.060606061,-0.16,68,-0.1905,-0.1053,44,0,0.375,56,0.4,-0.3913,240,-0.1045,0.1483,214.7352647,0.0484,0.1471,1523.5,-0.0136,-0.0215,398814.0432,0.0162,0.1683,380,-0.0476,-0.0547,1.714285714,-0.3315,0.6314
202109,12035,"flagler, fl",384700,0.0206,0.2934,498,0.1191,-0.4628,36.5,0.042857143,-0.401639344,400,0.1494,0.0417,16,-0.2,-0.875,164,0,-0.0238,753,0.004,-0.0727,199.9465786,0.0206,0.2271,1959.5,0.0185,0.0451,526347.3199,0.0358,0.1617,1251,0.0469,-0.2806,1.512048193,-0.1733,0.6361
202109,37157,"rockingham, nc",187450,-0.0082,-0.1556,133,0.0992,0.0472,38.5,0.026666667,-0.368852459,104,0.1304,0.4444,0,,,48,0.7143,0.5,213,0.0979,1.4205,0,,,0,,,257195.0218,-0.0312,-0.061,346,0.0984,0.6093,1.601503759,-0.0018,0.9086
202109,42019,"butler, pa",336500,-0.0283,0,278,-0.0107,-0.2425,45.5,0.058139535,-0.133333333,192,-0.04,0.0435,0,-1,-1,92,0,-0.1481,427,0.0314,-0.0047,0,,,0,,,436319.8324,-0.0756,-0.0355,705,0.0144,-0.1143,1.535971223,0.0627,0.367
202109,28033,"desoto, ms",360850,-0.0259,0.1088,193,-0.0302,-0.1822,31,0.441860465,-0.261904762,168,-0.2632,-0.1064,8,-0.5,-0.8333,40,-0.2857,-0.0909,769,-0.0103,0.0463,141.1606074,0.0245,0.2223,2532.5,-0.026,-0.0033,390265.3201,0.0146,0.1341,962,-0.0143,-0.0093,3.984455959,0.0799,0.87
202109,42087,"mifflin, pa",144950,-0.0301,0.0948,57,0.0179,-0.24,36.5,0.028169014,-0.459259259,20,-0.6429,-0.375,0,,,4,,-0.8333,80,0.0959,0.1429,103.547619,0.0739,0.1655,1458,-0.0041,0.0673,189623.0769,0.0027,0.1602,137,0.062,-0.0552,1.403508772,0.0999,0.4702
202109,33015,"rockingham, nh",579950,0.0564,0.166,526,0.0115,-0.1957,30.5,0.016666667,-0.227848101,464,-0.0569,-0.1278,16,-0.4286,-0.3333,132,0.1786,-0.0294,401,0.023,-0.3074,279.9552072,0.0378,0.1603,1949,-0.0079,-0.0516,734131.6467,-0.0091,0.1532,927,0.0164,-0.2482,0.762357414,0.0085,-0.123
202109,12055,"highlands, fl",255000,0.0103,0.2944,259,-0.0336,-0.1778,47.5,0.104651163,-0.144144144,128,-0.2,-0.0857,12,-0.25,0.5,56,0.0769,-0.2222,300,-0.0354,-0.0506,152.6639418,0.0259,0.244,1611.5,-0.0065,0.036,328814.3179,0.0068,0.3491,559,-0.0345,-0.1141,1.158301158,-0.0021,0.1551
202109,1001,"autauga, al",247000,-0.0218,-0.1018,50,-0.1803,-0.4565,45,0.551724138,-0.090909091,36,-0.25,0,0,,-1,8,-0.5,-0.6,92,0.0824,-0.3285,114.1078838,-0.0244,0.1289,2241,-0.006,-0.1243,288968.4973,0.0584,0.0949,142,-0.0274,-0.3799,1.84,0.4466,0.3509
202109,32003,"clark, nv",430000,0.0165,0.2464,5811,0.0459,-0.3289,28.5,0.036363636,-0.269230769,3564,-0.1,-0.1178,292,0.1587,0,1756,0.076,-0.2827,134,-0.0629,-0.029,231.5725123,0.0183,0.2369,1876.5,0.0086,0.0198,667123.6633,-0.0033,0.2704,5945,0.0432,-0.3242,0.023059714,-0.0027,0.0071
202109,37167,"stanly, nc",262450,0.0196,0.0294,130,-0.058,-0.1503,42.5,0.440677966,-0.401408451,84,-0.16,0.1667,0,,,44,0,-0.0833,114,0.0654,0.0364,158.7256672,0.0259,0.1167,1489.5,-0.0467,-0.1725,365667.2928,-0.0381,-0.0637,244,-0.0041,-0.0722,0.876923077,0.1016,0.158
202109,24033,"prince george's, md",387999.5,-0.0151,0.0551,1017,0.0441,0.3417,31,0.087719298,0.377777778,984,0.0082,0.23,48,-0.1429,-0.6129,424,-0.0536,0.963,1610,-0.0417,2.2525,225.0592417,0.0088,0.1539,1588,-0.0255,0.0032,417133.2248,-0.0119,0.0474,2627,-0.0102,1.0966,1.583087512,-0.1418,0.9301
202109,48355,"nueces, tx",299000,-0.0032,0.0382,781,0.0655,-0.1932,45,-0.032258065,-0.407894737,424,-0.0275,0.1522,24,0.2,-0.4,256,0.0847,0.4222,786,-0.0796,-0.0742,163.3533546,-0.0147,0.0587,1738,0.0006,-0.0516,426757.5362,-0.017,0.0582,1567,-0.0126,-0.1376,1.006402049,-0.1587,0.1293
202109,1121,"talladega, al",182200,-0.1422,0.0294,134,-0.0563,-0.1355,57,0.128712871,-0.278481013,40,-0.375,-0.1667,0,-1,-1,36,0.5,0.8,123,-0.0391,-0.0238,108.9631783,-0.0201,0.2669,1691,-0.0476,-0.0699,311234.8861,-0.0554,0.2741,257,-0.0481,-0.0854,0.917910448,0.0165,0.105
202109,36033,"franklin, ny",214500,0,0.1295,143,0.007,-0.3559,66.5,0.127118644,-0.292553191,44,-0.2667,0,0,,,20,-0.1667,-0.2857,164,0.0061,0.0513,118.907563,0.0372,0.1382,1697.5,0.0053,-0.0328,412685.7296,-0.1007,-0.013,307,0.0066,-0.1878,1.146853147,-0.001,0.4442
202109,53035,"kitsap, wa",587000,0,0.2301,308,-0.016,-0.2203,36,0.107692308,0.074626866,312,-0.1236,-0.1875,12,-0.25,-0.4,104,0,0,645,-0.0639,-0.0556,276.4285248,-0.0183,0.1472,2061.5,0.0443,0.0041,725208.9959,-0.0033,0.0576,953,-0.0489,-0.116,2.094155844,-0.1071,0.365
202109,13255,"spalding, ga",267118.5,-0.0276,0.2413,229,0.0751,0.6014,42,0.615384615,0.037037037,100,-0.3056,0.1905,16,0.3333,1,48,0,0.7143,239,-0.0042,0.2989,118.850263,0.034,0.2342,1614.5,0.0145,-0.1247,271572.005,-0.0859,0.0259,468,0.0331,0.4312,1.043668122,-0.0831,-0.243
202109,36037,"genesee, ny",167450,-0.0534,0.1171,59,-0.0923,-0.1061,35.5,0.245614035,0.092307692,48,-0.1429,0,0,,-1,20,0.25,-0.1667,68,0.0303,-0.2444,104.4107796,-0.0387,0.0465,1613,0.0427,-0.0263,213454.3688,-0.0379,0.1775,127,-0.0305,-0.1859,1.152542373,0.1372,-0.2111
202109,9005,"litchfield, ct",515000,0.0302,0.3556,666,-0.0513,-0.5303,63.5,0.175925926,0.186915888,244,-0.1408,-0.4696,8,,-0.5,160,-0.0909,-0.2453,597,0.0051,596,228.2094271,-0.0013,0.3138,2170.5,0.01,-0.0323,1113941.61,0.0073,0.5486,1263,-0.0255,-0.1099,0.896396396,0.0502,0.8957
202109,6083,"santa barbara, ca",1962500,0.138,-0.1345,591,-0.0343,-0.3215,50,0.063829787,-0.166666667,424,-0.0093,-0.0275,12,0,0,72,-0.28,-0.4706,399,0.0231,-0.29,691.1982693,0.0842,-0.0002,2150,-0.0009,-0.0622,6216757.051,0.0105,0.3144,990,-0.012,-0.3091,0.675126904,0.0379,0.0299
202109,53053,"pierce, wa",550000,0.0046,0.158,944,0.0739,-0.2448,29.5,0.053571429,-0.180555556,1136,-0.0927,-0.0438,40,0.4286,-0.5238,392,0.0889,0.1395,1867,-0.0609,-0.0116,284.6521688,0.0142,0.1883,1985,0.042,-0.0303,657688.8394,0.017,0.1316,2811,-0.0195,-0.1045,1.977754237,-0.2839,0.4666
202109,51165,"rockingham, va",310400,0.0049,0.0031,173,0.1234,0.0949,40,0.194029851,-0.459459459,96,-0.1724,0.2632,0,,-1,36,0.2857,1.25,172,-0.0995,-0.1042,181.0461997,0.0159,0.1274,1799,-0.0247,-0.0228,484577.6383,-0.1022,0.107,345,0,-0.0143,0.994219653,-0.246,-0.221
202109,55015,"calumet, wi",279900,0.0007,0.6474,37,0.1563,0.6087,38,0.134328358,0.461538462,24,-0.25,0.2,0,,,4,0,,61,-0.0161,0.22,132.2374994,-0.0615,0.1653,1678,0.0593,-0.0036,326971.5998,0.005,0.4626,98,0.0426,0.3425,1.648648649,-0.2889,-0.5253
202109,51013,"arlington, va",594950,0.0149,-0.0697,554,0.0716,0.1762,37,-0.119047619,0.298245614,328,0.1714,-0.1183,4,-0.5,0,220,0.3415,0.2222,309,-0.0831,1.5966,438.3653814,0.0102,-0.0139,1152,0,-0.0507,778366.8459,-0.0008,-0.0776,863,0.0105,0.4627,0.557761733,-0.0941,0.3051
202109,37019,"brunswick, nc",383685,-0.0149,0.0962,711,0.0855,-0.3892,43.5,0.035714286,-0.387323944,368,-0.1481,-0.2,28,-0.4167,-0.8056,164,0.025,-0.3167,1357,-0.03,0.0195,200.0150083,-0.0169,0.2031,1869,-0.0043,-0.0743,520616.8719,-0.0361,0.1297,2068,0.0068,-0.1711,1.908579466,-0.2273,0.7651
202109,13175,"laurens, ga",173000,-0.0847,-0.0859,111,0.3059,-0.293,36,-0.351351351,-0.368421053,80,0.1111,0.6667,0,,,24,1,0.5,109,-0.3145,0.4533,88.34564509,0.0204,0.0983,1794.5,0.0506,-0.1173,207551.7497,0.071,-0.0219,220,-0.0984,-0.0517,0.981981982,-0.8886,0.5043
202109,8013,"boulder, co",749925,-0.0061,0.0593,527,-0.0487,-0.5441,32.5,0.101694915,-0.235294118,520,-0.1096,-0.3048,8,-0.5,-0.8333,188,0.1463,-0.5392,745,-0.0197,-0.3063,361.0154807,-0.0046,0.0633,2377,-0.02,-0.0102,1206084.724,-0.0339,0.0924,1272,-0.032,-0.4296,1.413662239,0.0418,0.4846
202109,17089,"kane, il",328495,-0.0103,0.0032,723,-0.0474,-0.3451,38.5,0.132352941,-0.125,624,-0.1746,-0.1285,4,-0.5,-0.9333,268,-0.0822,-0.33,1204,-0.083,-0.2192,162.7371307,0.0097,0.1325,1912,-0.0205,-0.1251,426516.8871,-0.0186,0.0753,1927,-0.07,-0.2717,1.665283541,-0.0646,0.2685
202109,6045,"mendocino, ca",697000,-0.093,-0.1277,215,0.0488,-0.0315,61,0.033898305,-0.061538462,84,-0.1923,-0.1923,0,,-1,48,0.2,0.5,144,0.0286,-0.2088,427.1972263,0.0051,0.344,1500,-0.0316,-0.0786,1342431.585,-0.0229,0.0414,359,0.0406,-0.1114,0.669767442,-0.0132,-0.1501
202109,42039,"crawford, pa",162450,0.0762,0.1733,133,-0.0952,-0.3383,55.5,0.261363636,-0.292993631,36,-0.55,-0.4,0,,,40,0,0,133,-0.0432,-0.2692,96.51454126,0.0795,0.281,1603,-0.0151,-0.0099,214979.4873,0.0134,0.2311,266,-0.0699,-0.3055,1,0.0544,0.0945
202109,6013,"contra costa, ca",774975,-0.0183,0.1131,1158,-0.0103,-0.1044,28.5,0.075471698,-0.161764706,1332,0.0122,-0.0852,36,0,-0.25,300,-0.0132,-0.1279,1612,-0.0439,-0.2071,469.2743452,-0.0051,0.0551,1764.5,-0.0184,0.0014,1088149.864,-0.0256,0.0202,2770,-0.0301,-0.1672,1.392055268,-0.049,-0.1803
